parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt
13948244,2015.0,6.0,97051.0,60590890.0,3.0,1898.0,261.0,1286.0,227738.0,-117957336.0,33752430.0,2.0,3046.0,6059.0,122,108049.0
13929716,2015.0,8.0,97047.0,60590884.0,4.0,1837.0,261.0,1286.0,409723.0,-117944330.0,33788110.0,2.0,5169.88,6059.0,122,88379.0
11612361,2015.0,0.0,96006.0,60372670.0,2.0,1174.0,266.0,3101.0,491811.0,-118432000.0,34051000.0,2.0,5965.24,6037.0,010C,209122.0
13135535,2015.0,0.0,96494.0,60374016.0,0.0,1440.0,263.0,3101.0,,-117764020.0,34115404.0,0.0,213.4,6037.0,070P,
12245762,2015.0,0.0,96104.0,60376030.0,4.0,2186.0,246.0,3101.0,429609.0,-118303150.0,33880280.0,2.0,5505.2,6037.0,0200,171843.0
11628888,2015.0,0.0,96016.0,60372164.0,2.0,1270.0,266.0,3101.0,431869.0,-118380000.0,34061200.0,3.0,5325.32,6037.0,010C,325371.0
12775215,2015.0,0.0,96197.0,60375004.0,4.0,1625.0,261.0,3101.0,274820.0,-118078000.0,34006024.0,3.0,3758.3,6037.0,0100,123900.0
14056547,2015.0,8.0,96964.0,60590990.0,4.0,2515.0,261.0,1286.0,362011.0,-117974570.0,33682536.0,3.0,4221.74,6059.0,122,216578.0
11140200,2015.0,0.0,96352.0,60379204.0,4.0,1628.0,261.0,3101.0,209018.0,-118522580.0,34378370.0,2.0,3267.42,6037.0,0100,69812.0
12523892,2015.0,0.0,96247.0,60375748.0,4.0,2773.0,261.0,3101.0,1071332.0,-118122110.0,33779788.0,3.0,12931.95,6037.0,0101,299759.0
13013791,2015.0,0.0,96270.0,60374300.0,2.0,1330.0,266.0,3101.0,170406.0,-117948000.0,34139100.0,3.0,2503.92,6037.0,010C,116970.0
13895699,2015.0,12.0,96969.0,60590628.0,2.0,7918.0,261.0,1286.0,717203.0,-117807160.0,33556600.0,3.0,7355.74,6059.0,122,632329.0
12145965,2015.0,0.0,96267.0,60374308.0,5.0,2049.0,261.0,3101.0,616331.0,-118024580.0,34114604.0,3.0,7157.98,6037.0,0100,78023.0
11287775,2015.0,0.0,97317.0,60379010.0,4.0,1378.0,261.0,3101.0,34422.0,-118146520.0,34708800.0,2.0,1126.47,6037.0,0100,26289.0
14657473,2015.0,5.0,96963.0,60590628.0,2.0,1331.0,266.0,1286.0,450000.0,-117751000.0,33609900.0,2.0,4651.48,6059.0,34,122120.0
11179308,2015.0,0.0,96398.0,60379200.0,5.0,3556.0,261.0,3101.0,439725.0,-118623070.0,34463956.0,3.0,6059.18,6037.0,0100,263908.0
11281210,2015.0,0.0,97319.0,60379012.0,4.0,2058.0,261.0,3101.0,149238.0,-118177070.0,34687050.0,3.0,2688.56,6037.0,0100,119391.0
12642434,2015.0,0.0,96222.0,60372950.0,1.0,1211.0,269.0,3101.0,384000.0,-118301950.0,33761890.0,2.0,4818.34,6037.0,010D,160000.0
14023669,2015.0,7.0,96958.0,60590640.0,4.0,1310.0,261.0,1286.0,61100.0,-117904136.0,33681016.0,2.0,1303.34,6059.0,122,37067.0
11693147,2015.0,0.0,96018.0,60372330.0,2.0,1154.0,261.0,3101.0,37242.0,-118287390.0,33993884.0,1.0,533.2,6037.0,0100,9200.0
14286432,2015.0,7.0,97016.0,60590756.0,4.0,1760.0,261.0,1286.0,472391.0,-117818330.0,33727110.0,2.0,5527.06,6059.0,122,98897.0
12822388,2015.0,0.0,96489.0,60374084.0,4.0,2586.0,261.0,3101.0,578903.0,-117971624.0,33988330.0,3.0,6957.06,6037.0,0101,264656.0
14180453,2015.0,8.0,97068.0,60590116.0,4.0,2453.0,261.0,1286.0,135964.0,-117852600.0,33870092.0,2.5,7718.76,6059.0,122,93911.0
12150106,2015.0,0.0,96330.0,60373004.0,4.0,2696.0,261.0,3101.0,417427.0,-118228550.0,34223790.0,2.0,4802.23,6037.0,0101,146097.0
14199466,2015.0,0.0,97079.0,60590220.0,2.0,1163.0,261.0,1286.0,503000.0,-117760056.0,33876464.0,2.0,5981.3,6059.0,122,124969.0
12970378,2015.0,0.0,96270.0,60374300.0,3.0,1045.0,261.0,3101.0,125883.0,-117962264.0,34142144.0,1.0,2028.13,6037.0,0100,93786.0
14100586,2015.0,7.0,96185.0,60591100.0,3.0,2301.0,261.0,1286.0,210749.0,-118014450.0,33796700.0,3.0,2575.14,6059.0,122,105293.0
12509879,2015.0,0.0,96247.0,60375744.0,5.0,3243.0,261.0,3101.0,479932.0,-118137840.0,33802956.0,3.0,5910.03,6037.0,0101,356568.0
14062462,2015.0,10.0,97008.0,60590990.0,4.0,3514.0,261.0,1286.0,827487.0,-117956180.0,33689400.0,3.0,9177.38,6059.0,122,273155.0
14041729,2015.0,7.0,96965.0,60590996.0,3.0,1636.0,261.0,1286.0,70292.0,-118011190.0,33727750.0,2.0,1037.68,6059.0,122,45126.0
14239665,2015.0,6.0,97066.0,60590760.0,2.0,1492.0,261.0,1286.0,104683.0,-117871304.0,33785230.0,2.0,1371.74,6059.0,122,71750.0
14409401,2015.0,0.0,96985.0,60590320.0,0.0,,261.0,1286.0,2356604.0,-117650420.0,33518104.0,0.0,25022.4,6059.0,122,1375995.0
12847921,2015.0,0.0,96492.0,60374090.0,3.0,1752.0,261.0,3101.0,532524.0,-117868310.0,33978704.0,3.0,6721.82,6037.0,0100,163185.0
14232715,2015.0,6.0,97067.0,60590220.0,3.0,1794.0,261.0,1286.0,634040.0,-117796920.0,33803016.0,2.0,8026.5,6059.0,122,91392.0
14726526,2015.0,0.0,97001.0,60590748.0,2.0,1033.0,266.0,1286.0,144604.0,-117863680.0,33742092.0,2.0,1979.02,6059.0,34,94158.0
14220848,2015.0,0.0,97065.0,60590220.0,4.0,2818.0,261.0,1286.0,664319.0,-117781120.0,33824468.0,3.0,9593.96,6059.0,122,421997.0
13037502,2015.0,0.0,96485.0,60374012.0,3.0,2548.0,261.0,3101.0,350446.0,-117847650.0,34125350.0,2.0,4850.01,6037.0,0100,184378.0
17173159,2015.0,6.0,97109.0,61110044.0,3.0,1588.0,261.0,2061.0,315934.0,-119196424.0,34147544.0,2.5,3633.46,6111.0,1111,189564.0
11945682,2015.0,0.0,96008.0,60371950.0,2.0,1560.0,261.0,3101.0,339136.0,-118276650.0,34099908.0,2.0,4151.65,6037.0,0100,67821.0
17192940,2015.0,10.0,96351.0,61110060.0,5.0,3978.0,261.0,2061.0,1066002.0,-118982550.0,34158036.0,4.0,11600.42,6111.0,1111,533001.0
10962203,2015.0,0.0,96368.0,60371064.0,4.0,2379.0,261.0,3101.0,382680.0,-118463624.0,34311012.0,3.0,3393.03,6037.0,0101,153069.0
12757481,2015.0,0.0,96193.0,60375532.0,4.0,1767.0,261.0,3101.0,384000.0,-118105310.0,33891564.0,2.0,5912.57,6037.0,0100,77000.0
11629664,2015.0,0.0,96029.0,60372148.0,2.0,1236.0,266.0,3101.0,532344.0,-118378000.0,34073100.0,2.0,6536.25,6037.0,010C,147872.0
12656592,2015.0,0.0,96221.0,60372976.0,2.0,1138.0,266.0,3101.0,275953.0,-118293000.0,33720200.0,2.0,3435.71,6037.0,010E,144965.0
14493055,2015.0,7.0,96995.0,60590320.0,4.0,1463.0,261.0,1286.0,416690.0,-117657780.0,33635580.0,2.0,4228.78,6059.0,122,100372.0
12958913,2015.0,0.0,96273.0,60374308.0,2.0,1230.0,261.0,3101.0,59048.0,-118010780.0,34145064.0,1.0,1189.92,6037.0,0100,43389.0
12858657,2015.0,0.0,96505.0,60374030.0,5.0,2284.0,261.0,3101.0,141921.0,-117825464.0,33988796.0,3.0,2056.21,6037.0,0101,118076.0
14146702,2015.0,8.0,97043.0,60590016.0,4.0,2827.0,261.0,1286.0,305305.0,-117913100.0,33900670.0,2.5,3628.18,6059.0,122,192112.0
13882460,2015.0,6.0,97024.0,60590876.0,2.0,1056.0,261.0,1286.0,233678.0,-117910740.0,33825596.0,1.0,3000.2,6059.0,122,50903.0
11034840,2015.0,0.0,96361.0,60371196.0,4.0,1787.0,261.0,3101.0,112345.0,-118440360.0,34239564.0,3.0,1508.55,6037.0,0100,86056.0
12458578,2015.0,0.0,96239.0,60375716.0,3.0,1040.0,261.0,3101.0,237043.0,-118198056.0,33852624.0,2.0,3035.72,6037.0,0100,82177.0
13063784,2015.0,0.0,96506.0,60374024.0,3.0,1041.0,261.0,3101.0,197275.0,-117784620.0,34048790.0,1.0,2548.99,6037.0,0100,90832.0
17143649,2015.0,8.0,97091.0,61110052.0,4.0,1940.0,261.0,2061.0,558492.0,-118997300.0,34223092.0,2.5,5970.06,6111.0,1111,279246.0
11287426,2015.0,0.0,97317.0,60379010.0,4.0,1692.0,261.0,3101.0,116000.0,-118145250.0,34711412.0,2.0,1913.64,6037.0,0100,87900.0
10898469,2015.0,0.0,96446.0,60371252.0,2.0,1177.0,261.0,3101.0,211230.0,-118382130.0,34170710.0,1.0,2601.93,6037.0,0100,69875.0
14476178,2015.0,5.0,96996.0,60590320.0,2.0,1439.0,261.0,1286.0,404454.0,-117638150.0,33624920.0,2.0,4173.9,6059.0,122,123996.0
13124695,2015.0,0.0,96102.0,60375536.0,0.0,756.0,263.0,3101.0,,-118142936.0,33907308.0,0.0,60.73,6037.0,070P,
12803683,2015.0,0.0,96174.0,60375012.0,3.0,1494.0,261.0,3101.0,190886.0,-118062270.0,33979600.0,2.0,2694.7,6037.0,0100,106872.0
11678572,2015.0,0.0,96116.0,60378004.0,4.0,1906.0,246.0,3101.0,1536915.0,-118606540.0,34037656.0,2.0,27147.13,6037.0,0200,204922.0
11983223,2015.0,0.0,96001.0,60372116.0,1.0,700.0,266.0,3101.0,266724.0,-118312000.0,34064400.0,1.0,3295.73,6037.0,010C,90880.0
11097169,2015.0,0.0,96341.0,60371136.0,4.0,1479.0,261.0,3101.0,302944.0,-118579370.0,34229630.0,2.0,3811.26,6037.0,0101,110788.0
11991158,2015.0,0.0,95985.0,60372110.0,5.0,2444.0,261.0,3101.0,511680.0,-118297770.0,34075860.0,3.0,6442.47,6037.0,0100,213200.0
11835307,2015.0,0.0,96003.0,60375304.0,2.0,834.0,261.0,3101.0,215973.0,-118155850.0,34030136.0,1.0,3170.03,6037.0,0100,55752.0
12335871,2015.0,0.0,96102.0,60375516.0,3.0,1686.0,261.0,3101.0,429000.0,-118149410.0,33919770.0,1.0,5319.39,6037.0,0100,170000.0
11805590,2015.0,0.0,96004.0,60372050.0,2.0,992.0,261.0,3101.0,29729.0,-118211576.0,34030664.0,1.0,440.18,6037.0,0100,13641.0
14379887,2015.0,8.0,96995.0,60590320.0,4.0,2253.0,261.0,1286.0,653000.0,-117678730.0,33600200.0,2.0,6747.1,6059.0,122,129099.0
11335798,2015.0,0.0,96403.0,60379200.0,1.0,927.0,261.0,3101.0,152063.0,-118411064.0,34619590.0,1.0,1755.39,6037.0,0100,104773.0
11721230,2015.0,0.0,95999.0,60372220.0,5.0,2090.0,247.0,3101.0,332997.0,-118311630.0,34018610.0,3.0,4302.08,6037.0,0300,102461.0
12612249,2015.0,0.0,96217.0,60376700.0,3.0,1780.0,266.0,3101.0,475000.0,-118321200.0,33805796.0,3.0,5357.72,6037.0,010C,245400.0
12772948,2015.0,0.0,96480.0,60374340.0,3.0,1032.0,261.0,3101.0,124951.0,-118041900.0,34043988.0,1.0,1818.29,6037.0,0100,70083.0
12189377,2015.0,0.0,95984.0,60372390.0,1.0,723.0,261.0,3101.0,118714.0,-118278310.0,33975828.0,1.0,1498.89,6037.0,0100,33463.0
12220669,2015.0,0.0,95984.0,60372410.0,4.0,1056.0,261.0,3101.0,23817.0,-118270504.0,33946730.0,1.0,3431.09,6037.0,0100,11196.0
13055046,2015.0,0.0,96494.0,60374004.0,3.0,1754.0,261.0,3101.0,477231.0,-117759176.0,34140652.0,3.0,5666.21,6037.0,0100,188940.0
11560767,2015.0,0.0,96045.0,60372710.0,7.0,2732.0,261.0,3101.0,221370.0,-118441540.0,34024270.0,4.0,2817.9,6037.0,0100,160590.0
11297322,2015.0,0.0,97318.0,60379004.0,4.0,2332.0,261.0,3101.0,203000.0,-118107230.0,34676436.0,3.0,3488.17,6037.0,0100,180000.0
11521294,2015.0,0.0,96097.0,60377024.0,4.0,1555.0,261.0,3101.0,394208.0,-118392300.0,34012388.0,3.0,5243.84,6037.0,0100,113422.0
10814341,2015.0,0.0,96379.0,60371400.0,4.0,3545.0,261.0,3101.0,1274974.0,-118544300.0,34151530.0,4.0,15895.77,6037.0,0101,547933.0
11770742,2015.0,0.0,95992.0,60372270.0,3.0,1488.0,246.0,3101.0,232785.0,-118244296.0,34015516.0,2.0,3000.26,6037.0,0200,43714.0
12965898,2015.0,0.0,96273.0,60374304.0,2.0,1240.0,261.0,3101.0,743564.0,-117992296.0,34152692.0,1.0,9828.73,6037.0,0100,174620.0
11480787,2015.0,0.0,96107.0,60376020.0,3.0,1104.0,261.0,3101.0,50345.0,-118361000.0,33921696.0,1.0,934.49,6037.0,0100,25685.0
11035598,2015.0,0.0,96361.0,60371196.0,3.0,1213.0,266.0,3101.0,91213.0,-118438000.0,34234200.0,3.0,1226.07,6037.0,010C,67724.0
12439493,2015.0,0.0,96242.0,60375740.0,3.0,1130.0,261.0,3101.0,126796.0,-118093200.0,33815024.0,2.0,1745.78,6037.0,0100,65943.0
14292049,2015.0,5.0,96959.0,60590630.0,3.0,1414.0,261.0,1286.0,47229.0,-117886776.0,33657790.0,2.0,8314.06,6059.0,122,25531.0
11870877,2015.0,0.0,96023.0,60371836.0,3.0,1594.0,246.0,3101.0,206739.0,-118186824.0,34101864.0,2.0,2614.15,6037.0,0200,140219.0
12103122,2015.0,0.0,96289.0,60374636.0,2.0,1592.0,266.0,3101.0,219654.0,-118144000.0,34141500.0,3.0,2743.39,6037.0,010E,126022.0
12412113,2015.0,0.0,96206.0,60375544.0,5.0,2649.0,261.0,3101.0,106028.0,-118066640.0,33861336.0,3.0,1485.71,6037.0,0100,85861.0
14090637,2015.0,6.0,96990.0,60591000.0,4.0,1547.0,261.0,1286.0,448647.0,-118029550.0,33764468.0,2.5,5564.42,6059.0,122,104328.0
10965591,2015.0,0.0,96368.0,60371064.0,3.0,1179.0,266.0,3101.0,245000.0,-118441000.0,34314100.0,2.0,3598.71,6037.0,010C,150200.0
13019328,2015.0,0.0,96464.0,60374044.0,3.0,2173.0,261.0,3101.0,144353.0,-117916520.0,34114910.0,1.0,2003.02,6037.0,0100,116125.0
14622687,2015.0,0.0,97004.0,60590740.0,3.0,1715.0,266.0,1286.0,479701.0,-117904960.0,33702530.0,2.5,5778.18,6059.0,34,200826.0
12207189,2015.0,0.0,96028.0,60372380.0,3.0,1415.0,261.0,3101.0,286357.0,-118316070.0,33966640.0,2.0,3563.4,6037.0,0100,113602.0
13119128,2015.0,0.0,97328.0,60379108.0,0.0,1344.0,263.0,3101.0,,-118067370.0,34575492.0,0.0,227.4,6037.0,070P,
13879590,2015.0,6.0,97024.0,60590864.0,3.0,1176.0,261.0,1286.0,61182.0,-117895160.0,33843748.0,1.5,1039.58,6059.0,122,35182.0
11125895,2015.0,0.0,96373.0,60379200.0,2.0,1430.0,266.0,3101.0,240372.0,-118475000.0,34445600.0,3.0,3512.07,6037.0,012C,192298.0
13961943,2015.0,8.0,97016.0,60590756.0,4.0,2327.0,261.0,1286.0,208772.0,-117807540.0,33739252.0,2.5,2653.92,6059.0,122,116722.0
12409947,2015.0,0.0,96208.0,60375532.0,5.0,2460.0,261.0,3101.0,242867.0,-118109096.0,33880948.0,3.0,3089.69,6037.0,0100,197137.0
10992125,2015.0,0.0,96282.0,60371030.0,4.0,2812.0,261.0,3101.0,690348.0,-118313800.0,34278076.0,3.0,8628.8,6037.0,0101,279137.0
12967156,2015.0,0.0,96273.0,60374304.0,2.0,1117.0,261.0,3101.0,90993.0,-118002030.0,34152456.0,1.0,1582.53,6037.0,0100,40399.0
10809681,2015.0,0.0,96387.0,60371376.0,3.0,1231.0,261.0,3101.0,72821.0,-118606870.0,34156304.0,2.0,991.23,6037.0,0100,38168.0
12896640,2015.0,0.0,96507.0,60374016.0,4.0,1705.0,261.0,3101.0,218843.0,-117753496.0,34106016.0,2.0,2738.24,6037.0,0101,127243.0
14197476,2015.0,7.0,97026.0,60590220.0,3.0,1846.0,261.0,1286.0,277669.0,-117759620.0,33873490.0,2.5,3408.74,6059.0,122,167177.0
14390750,2015.0,0.0,96971.0,60590424.0,5.0,6280.0,261.0,1286.0,2209460.0,-117685660.0,33582972.0,6.5,25088.88,6059.0,1,1019815.0
17192922,2015.0,9.0,96351.0,61110060.0,5.0,3382.0,261.0,2061.0,981575.0,-118976890.0,34158870.0,4.0,10718.14,6111.0,1111,605554.0
10967568,2015.0,0.0,96368.0,60371070.0,3.0,1286.0,266.0,3101.0,197236.0,-118451000.0,34297300.0,3.0,2517.53,6037.0,010C,105022.0
12980593,2015.0,0.0,96479.0,60374330.0,4.0,1792.0,269.0,3101.0,425000.0,-118003576.0,34081116.0,2.0,6976.18,6037.0,010D,137000.0
11864281,2015.0,0.0,96510.0,60374824.0,3.0,2366.0,261.0,3101.0,502768.0,-118103910.0,34069570.0,1.0,6115.47,6037.0,0100,190341.0
11251429,2015.0,0.0,97344.0,60379000.0,3.0,1428.0,261.0,3101.0,102028.0,-117842250.0,34601070.0,2.0,1791.14,6037.0,0100,81624.0
11965269,2015.0,0.0,96046.0,60371852.0,2.0,2008.0,261.0,3101.0,699000.0,-118214296.0,34104410.0,3.0,13391.61,6037.0,0100,233000.0
12957758,2015.0,0.0,96273.0,60374304.0,3.0,1752.0,261.0,3101.0,403611.0,-118017384.0,34153144.0,2.0,5560.8,6037.0,0100,135878.0
17297408,2015.0,6.0,96393.0,61110076.0,3.0,1462.0,261.0,2061.0,220345.0,-118765480.0,34168200.0,2.5,3325.76,6111.0,1111,165683.0
12809094,2015.0,0.0,96488.0,60374070.0,3.0,1098.0,261.0,3101.0,319297.0,-117963750.0,34044500.0,2.0,5078.91,6037.0,0100,133718.0
14688452,2015.0,0.0,97050.0,60590892.0,2.0,837.0,266.0,1286.0,213000.0,-117911640.0,33760700.0,2.0,3223.78,6059.0,34,88951.0
12510543,2015.0,0.0,96247.0,60375750.0,2.0,957.0,266.0,3101.0,296000.0,-118144000.0,33791600.0,2.0,3718.32,6037.0,010C,158000.0
12240592,2015.0,0.0,96042.0,60375410.0,2.0,675.0,261.0,3101.0,205015.0,-118265864.0,33916780.0,1.0,3034.33,6037.0,0100,72418.0
10724024,2015.0,0.0,96339.0,60371344.0,4.0,2554.0,261.0,3101.0,374943.0,-118643200.0,34209424.0,2.0,4779.38,6037.0,0100,192632.0
14213561,2015.0,8.0,97065.0,60590760.0,4.0,2086.0,261.0,1286.0,495237.0,-117814100.0,33832290.0,2.5,5541.98,6059.0,122,189996.0
11998313,2015.0,0.0,96027.0,60371920.0,2.0,1048.0,261.0,3101.0,770083.0,-118359000.0,34085250.0,1.0,9442.93,6037.0,0100,154016.0
12750934,2015.0,0.0,96190.0,60375040.0,5.0,2112.0,261.0,3101.0,304657.0,-117995830.0,33888396.0,3.0,4041.71,6037.0,0100,147941.0
13982925,2015.0,6.0,96956.0,60590424.0,3.0,1485.0,261.0,1286.0,193560.0,-117666420.0,33463480.0,2.0,3003.98,6059.0,122,78013.0
11797530,2015.0,0.0,96014.0,60372060.0,0.0,,266.0,3101.0,,-118223810.0,34046076.0,0.0,,6037.0,01DC,
14365078,2015.0,0.0,96989.0,60590524.0,3.0,1788.0,261.0,1286.0,560000.0,-117628640.0,33678576.0,3.0,6013.36,6059.0,122,201341.0
11545352,2015.0,0.0,96127.0,60372740.0,2.0,1467.0,261.0,3101.0,520457.0,-118453420.0,33991344.0,1.0,6342.62,6037.0,0100,50352.0
10895203,2015.0,0.0,96410.0,60371250.0,3.0,1481.0,261.0,3101.0,707000.0,-118428504.0,34165476.0,2.0,9918.48,6037.0,0101,141000.0
14368380,2015.0,8.0,96962.0,60590320.0,4.0,2449.0,261.0,1286.0,251595.0,-117668980.0,33637612.0,2.5,2578.5,6059.0,122,157899.0
14447580,2015.0,6.0,96982.0,60590424.0,2.0,1618.0,261.0,1286.0,168238.0,-117650420.0,33450500.0,2.0,2037.8,6059.0,122,90517.0
10720699,2015.0,0.0,96338.0,60371344.0,3.0,1358.0,261.0,3101.0,59722.0,-118610840.0,34205340.0,2.0,865.59,6037.0,0100,39753.0
11751829,2015.0,0.0,96000.0,60372164.0,6.0,3082.0,246.0,3101.0,427123.0,-118344930.0,34055420.0,2.0,5453.0,6037.0,0200,75444.0
11279286,2015.0,0.0,97317.0,60379010.0,3.0,1240.0,261.0,3101.0,154000.0,-118154190.0,34689640.0,2.0,2685.54,6037.0,0100,114300.0
14296347,2015.0,9.0,96978.0,60590630.0,5.0,3828.0,261.0,1286.0,2398622.0,-117864780.0,33622412.0,4.5,25906.12,6059.0,122,713867.0
14295578,2015.0,6.0,96978.0,60590630.0,3.0,1655.0,261.0,1286.0,783939.0,-117881890.0,33637820.0,2.0,8700.62,6059.0,122,113485.0
12453399,2015.0,0.0,96239.0,60375704.0,6.0,2290.0,247.0,3101.0,440000.0,-118190680.0,33861044.0,3.0,6063.81,6037.0,0300,195000.0
11620563,2015.0,0.0,96005.0,60372656.0,3.0,3499.0,266.0,3101.0,538517.0,-118431000.0,34064600.0,4.0,6630.59,6037.0,010C,116257.0
11076766,2015.0,0.0,96346.0,60371132.0,4.0,2731.0,261.0,3101.0,323317.0,-118599970.0,34267870.0,3.0,4191.38,6037.0,0101,193993.0
11502504,2015.0,0.0,96117.0,60376204.0,4.0,1864.0,261.0,3101.0,1305573.0,-118404650.0,33893490.0,3.0,14805.72,6037.0,0100,261114.0
10808459,2015.0,0.0,96387.0,60371376.0,5.0,3502.0,261.0,3101.0,861000.0,-118599620.0,34167012.0,3.0,10426.75,6037.0,0100,516000.0
11392416,2015.0,0.0,96024.0,60372348.0,4.0,1776.0,261.0,3101.0,279356.0,-118332430.0,33978350.0,2.0,3490.32,6037.0,0100,156695.0
13126570,2015.0,0.0,96239.0,60375704.0,0.0,500.0,263.0,3101.0,,-118197380.0,33855920.0,0.0,,6037.0,070P,
10909666,2015.0,0.0,96449.0,60371436.0,2.0,2009.0,261.0,3101.0,530110.0,-118400240.0,34149380.0,2.0,6501.01,6037.0,0100,147729.0
17270098,2015.0,8.0,96351.0,61110060.0,3.0,2126.0,266.0,2061.0,539454.0,-118956510.0,34170590.0,2.0,5784.1,6111.0,1129,269727.0
10786514,2015.0,0.0,96364.0,60371348.0,4.0,1914.0,261.0,3101.0,585000.0,-118559740.0,34184972.0,2.0,7226.38,6037.0,0100,247100.0
17229548,2015.0,8.0,97118.0,61110080.0,3.0,1905.0,261.0,2061.0,277787.0,-118749390.0,34286504.0,2.0,3405.22,6111.0,1111,180568.0
14480877,2015.0,6.0,96989.0,60590320.0,4.0,4190.0,261.0,1286.0,794781.0,-117577100.0,33619816.0,3.5,8225.98,6059.0,122,591028.0
12853790,2015.0,0.0,96505.0,60374030.0,4.0,1876.0,261.0,3101.0,175498.0,-117794580.0,34023156.0,2.0,2504.25,6037.0,0100,101609.0
14230434,2015.0,8.0,97065.0,60590760.0,4.0,3233.0,261.0,1286.0,124584.0,-117825280.0,33816736.0,3.0,8872.0,6059.0,122,96472.0
12258540,2015.0,0.0,96042.0,60372910.0,4.0,3456.0,248.0,3101.0,464090.0,-118281640.0,33918650.0,4.0,6400.04,6037.0,0400,178496.0
13062547,2015.0,0.0,96506.0,60374030.0,4.0,4229.0,261.0,3101.0,665132.0,-117780330.0,34028750.0,4.0,8645.78,6037.0,0101,517506.0
10900217,2015.0,0.0,96447.0,60371256.0,2.0,1321.0,261.0,3101.0,62584.0,-118371540.0,34155252.0,2.0,870.88,6037.0,0100,28540.0
12929185,2015.0,0.0,96523.0,60374056.0,3.0,1056.0,261.0,3101.0,282175.0,-117929640.0,34080456.0,1.0,4985.86,6037.0,0100,79426.0
11761704,2015.0,0.0,95992.0,60372292.0,3.0,1076.0,261.0,3101.0,260000.0,-118249440.0,33991784.0,1.0,3595.45,6037.0,0100,52000.0
14415531,2015.0,0.0,96987.0,60590424.0,3.0,1777.0,261.0,1286.0,639000.0,-117702310.0,33537298.0,2.5,6512.72,6059.0,122,193746.0
12682065,2015.0,0.0,96163.0,60376510.0,4.0,2287.0,261.0,3101.0,131944.0,-118368830.0,33806580.0,2.0,1736.27,6037.0,0100,61382.0
13122350,2015.0,0.0,96124.0,60376210.0,0.0,480.0,263.0,3101.0,,-118367330.0,33859170.0,0.0,205.29,6037.0,070P,
17154547,2015.0,5.0,97109.0,61110044.0,2.0,1257.0,265.0,2061.0,159374.0,-119203260.0,34176510.0,2.0,1821.16,6111.0,1128,79687.0
12037778,2015.0,0.0,96008.0,60371950.0,2.0,1472.0,261.0,3101.0,848480.0,-118277500.0,34103700.0,2.0,10460.06,6037.0,0100,175602.0
10852076,2015.0,0.0,96349.0,60371396.0,1.0,712.0,266.0,3101.0,168701.0,-118517000.0,34169800.0,1.0,2692.96,6037.0,010E,126529.0
11521078,2015.0,0.0,96097.0,60377028.0,3.0,2616.0,261.0,3101.0,519870.0,-118404620.0,34011650.0,3.0,6896.28,6037.0,0100,232400.0
12473673,2015.0,0.0,96239.0,60375708.0,3.0,1066.0,266.0,3101.0,136427.0,-118163000.0,33857400.0,2.0,1773.31,6037.0,010C,72884.0
12421307,2015.0,0.0,96206.0,60375544.0,2.0,1001.0,266.0,3101.0,61427.0,-118048000.0,33854200.0,2.0,872.61,6037.0,010C,40237.0
12261951,2015.0,0.0,96090.0,60375430.0,3.0,1099.0,261.0,3101.0,35164.0,-118262136.0,33890896.0,1.0,2816.53,6037.0,0100,21725.0
12980622,2015.0,0.0,96479.0,60374330.0,4.0,2334.0,269.0,3101.0,587500.0,-118002504.0,34081012.0,4.0,8752.31,6037.0,010D,242900.0
14530063,2015.0,0.0,96982.0,60590420.0,0.0,,263.0,1286.0,126165.0,-117637000.0,33435200.0,0.0,1291.68,6059.0,0,126165.0
14493224,2015.0,8.0,96995.0,60590320.0,4.0,1924.0,261.0,1286.0,654000.0,-117664250.0,33636210.0,3.0,6788.02,6059.0,122,131441.0
13872424,2015.0,6.0,97041.0,60590110.0,5.0,1887.0,261.0,1286.0,116893.0,-117943370.0,33874044.0,2.5,1556.06,6059.0,122,94806.0
14515409,2015.0,0.0,97050.0,60590892.0,0.0,,263.0,1286.0,14118.0,-117911000.0,33758800.0,0.0,164.36,6059.0,71,14118.0
11108850,2015.0,0.0,96373.0,60379200.0,3.0,1672.0,261.0,3101.0,319787.0,-118520370.0,34446500.0,3.0,4886.38,6037.0,0101,229677.0
14595936,2015.0,0.0,96983.0,60590320.0,3.0,1952.0,266.0,1286.0,665026.0,-117597224.0,33459408.0,2.5,9788.86,6059.0,1,232057.0
14604537,2015.0,0.0,97027.0,60590220.0,2.0,1162.0,266.0,1286.0,216354.0,-117741600.0,33852840.0,2.0,2610.32,6059.0,34,137692.0
12213088,2015.0,0.0,95983.0,60372400.0,2.0,1174.0,261.0,3101.0,80849.0,-118256720.0,33956250.0,1.0,1231.8,6037.0,0100,48514.0
10976103,2015.0,0.0,96366.0,60373204.0,3.0,1582.0,261.0,3101.0,332945.0,-118438090.0,34294284.0,2.0,4946.07,6037.0,0100,157237.0
14416325,2015.0,0.0,96987.0,60590424.0,4.0,1687.0,261.0,1286.0,444168.0,-117695070.0,33548548.0,2.5,4581.92,6059.0,122,151551.0
