parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt
14454538,2015.0,0.0,96983.0,60590320.0,5.0,5061.0,261.0,1286.0,1418318.0,-117.59398,33.473217,5.0,22345.0,6059.0,1,990280.0
11577737,2015.0,0.0,96151.0,60377016.0,2.0,908.0,266.0,3101.0,868887.0,-118.479,34.0327,3.0,10447.0,6037.0,010C,272801.0
12120295,2015.0,0.0,96295.0,60374636.0,2.0,1590.0,266.0,3101.0,342059.0,-118.107,34.1451,3.0,4145.0,6037.0,010C,217847.0
11562980,2015.0,0.0,96045.0,60372676.0,3.0,1811.0,266.0,3101.0,793706.0,-118.443,34.0344,3.0,9735.0,6037.0,012C,364095.0
14608533,2015.0,0.0,96998.0,60590320.0,0.0,0.0,266.0,1286.0,561224.0,-117.64171,33.538376,0.0,8476.0,6059.0,1,254771.0
17090246,2015.0,8.0,97084.0,61110012.0,4.0,2885.0,261.0,2061.0,543040.0,-119.19026,34.286694,2.0,5777.0,6111.0,1110,217216.0
17110755,2015.0,7.0,97083.0,61110016.0,4.0,1858.0,261.0,2061.0,346951.0,-119.193,34.25489,2.0,3660.0,6111.0,1111,208172.0
17120030,2015.0,6.0,97107.0,61110030.0,4.0,1308.0,261.0,2061.0,318346.0,-119.163795,34.222294,2.0,3776.0,6111.0,1111,191010.0
17185408,2015.0,4.0,97104.0,61110044.0,2.0,1001.0,266.0,2061.0,167166.0,-119.1752,34.158073,1.0,1931.0,6111.0,1129,125380.0
17230173,2015.0,8.0,97118.0,61110080.0,4.0,1942.0,261.0,2061.0,491000.0,-118.74482,34.283257,3.0,5607.0,6111.0,1111,245000.0
17276506,2015.0,0.0,96385.0,61110070.0,0.0,1040.0,246.0,2061.0,218575.0,-118.83751,34.16925,0.0,2437.0,6111.0,1222,46832.0
10766976,2015.0,0.0,96341.0,60371340.0,3.0,1219.0,261.0,3101.0,244311.0,-118.574715,34.219395,2.0,3184.0,6037.0,0101,136194.0
10784266,2015.0,0.0,96364.0,60371324.0,3.0,1281.0,266.0,3101.0,214245.0,-118.548,34.1915,3.0,2739.0,6037.0,010C,127084.0
10798070,2015.0,0.0,96379.0,60371390.0,4.0,2053.0,261.0,3101.0,238043.0,-118.543434,34.174267,3.0,3110.0,6037.0,0100,133696.0
10798723,2015.0,0.0,96379.0,60371390.0,2.0,1203.0,266.0,3101.0,167990.0,-118.538,34.1765,3.0,2057.0,6037.0,010C,100953.0
10876996,2015.0,0.0,96375.0,60371220.0,3.0,1404.0,261.0,3101.0,332487.0,-118.37648,34.21439,3.0,4217.0,6037.0,0101,158410.0
10894761,2015.0,0.0,96410.0,60371244.0,3.0,1836.0,261.0,3101.0,491668.0,-118.4228,34.16888,2.0,6067.0,6037.0,0101,184374.0
10928872,2015.0,0.0,96446.0,60371256.0,2.0,1068.0,261.0,3101.0,470511.0,-118.36789,34.16199,1.0,5862.0,6037.0,0100,172712.0
10932446,2015.0,0.0,96449.0,60371436.0,2.0,1069.0,261.0,3101.0,76364.0,-118.36448,34.14231,1.0,966.0,6037.0,0100,29674.0
10946049,2015.0,0.0,96433.0,60373108.0,2.0,1016.0,266.0,3101.0,394000.0,-118.307,34.185,2.0,4441.0,6037.0,010C,153200.0
10955264,2015.0,0.0,96436.0,60373104.0,3.0,1566.0,261.0,3101.0,108555.0,-118.33438,34.200474,2.0,1250.0,6037.0,0101,80220.0
10969504,2015.0,0.0,96368.0,60371060.0,3.0,1146.0,266.0,3101.0,128878.0,-118.435,34.3076,2.0,1580.0,6037.0,010C,103104.0
11119463,2015.0,0.0,96377.0,60379200.0,4.0,2332.0,269.0,3101.0,635000.0,-118.55021,34.441498,3.0,8668.0,6037.0,010D,214000.0
11127502,2015.0,0.0,96356.0,60371080.0,4.0,2465.0,261.0,3101.0,139488.0,-118.54472,34.296013,3.0,1884.0,6037.0,0101,110749.0
11129224,2015.0,0.0,96356.0,60371080.0,5.0,2494.0,261.0,3101.0,431326.0,-118.54905,34.280617,3.0,5521.0,6037.0,0101,131232.0
11139061,2015.0,0.0,96352.0,60379204.0,2.0,846.0,261.0,3101.0,42583.0,-118.53995,34.37809,1.0,1137.0,6037.0,0100,18128.0
11147888,2015.0,0.0,96401.0,60379200.0,3.0,1693.0,266.0,3101.0,266369.0,-118.42763,34.424416,3.0,3764.0,6037.0,010C,170930.0
11155507,2015.0,0.0,96401.0,60379200.0,2.0,1127.0,266.0,3101.0,136679.0,-118.449,34.415,3.0,2078.0,6037.0,010C,95934.0
11165382,2015.0,0.0,96378.0,60379204.0,4.0,1324.0,261.0,3101.0,373099.0,-118.55784,34.391987,2.0,5296.0,6037.0,0100,139965.0
11280307,2015.0,0.0,97317.0,60379010.0,3.0,1094.0,261.0,3101.0,99625.0,-118.14988,34.68049,2.0,1975.0,6037.0,0101,79707.0
11343266,2015.0,0.0,96373.0,60379200.0,3.0,1608.0,261.0,3101.0,422621.0,-118.527245,34.455196,3.0,5811.0,6037.0,0100,305621.0
11345940,2015.0,0.0,96403.0,60379200.0,4.0,3081.0,261.0,3101.0,605024.0,-118.527695,34.461277,3.0,8753.0,6037.0,0103,435247.0
11428100,2015.0,0.0,96107.0,60376028.0,3.0,1260.0,269.0,3101.0,232934.0,-118.31665,33.916782,3.0,3006.0,6037.0,010D,165185.0
11431273,2015.0,0.0,96106.0,60376036.0,3.0,1819.0,261.0,3101.0,439610.0,-118.3123,33.891388,3.0,5491.0,6037.0,0100,121173.0
11464592,2015.0,0.0,96129.0,60372780.0,4.0,3800.0,261.0,3101.0,1003506.0,-118.44339,33.95174,3.0,12335.0,6037.0,0100,323281.0
11477576,2015.0,0.0,96117.0,60376204.0,3.0,1320.0,246.0,3101.0,557411.0,-118.41777,33.900837,3.0,6482.0,6037.0,0200,143327.0
11499118,2015.0,0.0,96117.0,60376204.0,12.0,4500.0,248.0,3101.0,1776673.0,-118.38777,33.888485,4.0,20497.0,6037.0,0400,731571.0
11536084,2015.0,0.0,96127.0,60372740.0,5.0,2922.0,246.0,3101.0,133491.0,-118.46507,33.985176,4.0,1719.0,6037.0,0200,53134.0
11617263,2015.0,0.0,96005.0,60372656.0,2.0,2169.0,266.0,3101.0,1377724.0,-118.439,34.0596,3.0,16719.0,6037.0,010C,422498.0
11623040,2015.0,0.0,96048.0,60372680.0,1.0,1070.0,266.0,3101.0,402827.0,-118.41,34.058,2.0,4959.0,6037.0,010C,127881.0
11647278,2015.0,0.0,96030.0,60372656.0,4.0,3624.0,261.0,3101.0,965262.0,-118.46119,34.068806,4.0,11970.0,6037.0,0101,430453.0
11658256,2015.0,0.0,96030.0,60372640.0,2.0,1211.0,266.0,3101.0,511679.0,-118.46723,34.05944,3.0,6295.0,6037.0,010C,243047.0
11660135,2015.0,0.0,96030.0,60372640.0,4.0,4947.0,261.0,3101.0,1826649.0,-118.48209,34.050625,5.0,22403.0,6037.0,0101,553833.0
11691399,2015.0,0.0,96030.0,60372624.0,4.0,2988.0,261.0,3101.0,641007.0,-118.500374,34.072334,4.0,8036.0,6037.0,0101,268194.0
11710671,2015.0,0.0,95989.0,60372344.0,3.0,2160.0,261.0,3101.0,321814.0,-118.32979,34.00777,2.0,4102.0,6037.0,0101,201287.0
11799484,2015.0,0.0,96014.0,60372030.0,5.0,3206.0,248.0,3101.0,315939.0,-118.198685,34.052147,5.0,4198.0,6037.0,0400,165743.0
11828266,2015.0,0.0,96496.0,60374820.0,4.0,1867.0,261.0,3101.0,111945.0,-118.15761,34.0544,2.0,1672.0,6037.0,0100,70152.0
11830374,2015.0,0.0,96003.0,60375316.0,3.0,1541.0,261.0,3101.0,329205.0,-118.15741,34.02498,1.0,4465.0,6037.0,0100,199718.0
11884167,2015.0,0.0,96280.0,60374804.0,4.0,2383.0,261.0,3101.0,615095.0,-118.142456,34.09965,2.0,7696.0,6037.0,0100,217699.0
11978022,2015.0,0.0,96023.0,60371830.0,2.0,966.0,261.0,3101.0,201576.0,-118.18237,34.122913,1.0,2553.0,6037.0,0100,36869.0
11995927,2015.0,0.0,96017.0,60372140.0,3.0,2042.0,261.0,3101.0,1119304.0,-118.33847,34.07753,2.0,17712.0,6037.0,0100,426401.0
12024378,2015.0,0.0,96027.0,60371940.0,2.0,1512.0,261.0,3101.0,761841.0,-118.37116,34.111996,2.0,9347.0,6037.0,0100,204039.0
12031789,2015.0,0.0,96049.0,60371896.0,2.0,1280.0,261.0,3101.0,1070978.0,-118.321335,34.12503,1.0,13303.0,6037.0,0101,214195.0
12088984,2015.0,0.0,96022.0,60371812.0,4.0,1756.0,246.0,3101.0,470378.0,-118.218475,34.130283,3.0,7439.0,6037.0,0200,94288.0
12090203,2015.0,0.0,96022.0,60371816.0,3.0,1539.0,261.0,3101.0,710661.0,-118.1983,34.134224,2.0,8672.0,6037.0,0100,142130.0
12091589,2015.0,0.0,96022.0,60371812.0,3.0,2628.0,261.0,3101.0,830611.0,-118.18946,34.14303,3.0,10182.0,6037.0,0100,153005.0
12145398,2015.0,0.0,96268.0,60374316.0,4.0,2568.0,261.0,3101.0,461731.0,-118.031395,34.11201,3.0,5659.0,6037.0,0100,195345.0
12147017,2015.0,0.0,96267.0,60374308.0,2.0,960.0,261.0,3101.0,89170.0,-118.012375,34.11724,1.0,1194.0,6037.0,0100,34681.0
12156469,2015.0,0.0,96271.0,60374604.0,4.0,2603.0,261.0,3101.0,604958.0,-118.18784,34.20284,3.0,8028.0,6037.0,0101,408895.0
12171743,2015.0,0.0,96292.0,60374612.0,4.0,3305.0,261.0,3101.0,1264572.0,-118.12479,34.17756,5.0,14935.0,6037.0,0101,379371.0
12187940,2015.0,0.0,95982.0,60375332.0,6.0,2016.0,246.0,3101.0,39528.0,-118.245285,33.981426,2.0,1348.0,6037.0,0200,24658.0
12193885,2015.0,0.0,96028.0,60372380.0,3.0,1887.0,261.0,3101.0,357109.0,-118.311775,33.967533,2.0,4456.0,6037.0,0100,136874.0
12217702,2015.0,0.0,95983.0,60375350.0,2.0,600.0,261.0,3101.0,94187.0,-118.252785,33.95276,1.0,1620.0,6037.0,0100,56841.0
12240107,2015.0,0.0,96040.0,60372412.0,2.0,801.0,261.0,3101.0,226551.0,-118.25551,33.92614,1.0,2995.0,6037.0,0100,57081.0
12249849,2015.0,0.0,96104.0,60376030.0,4.0,1581.0,261.0,3101.0,394547.0,-118.292564,33.88669,2.0,5011.0,6037.0,0100,136422.0
12260002,2015.0,0.0,96040.0,60375412.0,2.0,1298.0,261.0,3101.0,56855.0,-118.25487,33.91191,2.0,6418.0,6037.0,0100,44841.0
12269248,2015.0,0.0,96040.0,60375410.0,4.0,1012.0,261.0,3101.0,3030.0,-118.24502,33.92719,1.0,0.0,6037.0,0100,0.0
12281138,2015.0,0.0,96113.0,60375404.0,3.0,1279.0,261.0,3101.0,340000.0,-118.21857,33.92644,2.0,4824.0,6037.0,0100,122700.0
12329584,2015.0,0.0,96101.0,60375516.0,3.0,1123.0,261.0,3101.0,408000.0,-118.14892,33.945007,2.0,5460.0,6037.0,0100,97000.0
12406052,2015.0,0.0,96193.0,60375548.0,3.0,1008.0,261.0,3101.0,36867.0,-118.0768,33.88082,1.0,4419.0,6037.0,0100,25064.0
12410422,2015.0,0.0,96206.0,60375544.0,5.0,2804.0,261.0,3101.0,546835.0,-118.03954,33.870865,4.0,6339.0,6037.0,0100,343195.0
12413724,2015.0,0.0,96206.0,60375544.0,4.0,1558.0,261.0,3101.0,208364.0,-118.04967,33.86892,2.0,2562.0,6037.0,0100,131816.0
12441496,2015.0,0.0,96239.0,60375704.0,1.0,1362.0,261.0,3101.0,295000.0,-118.176834,33.88468,1.0,5381.0,6037.0,0100,67100.0
12469095,2015.0,0.0,96212.0,60375710.0,3.0,2810.0,261.0,3101.0,839900.0,-118.1445,33.83879,4.0,10366.0,6037.0,0103,319600.0
12487959,2015.0,0.0,96213.0,60375710.0,3.0,1092.0,261.0,3101.0,61755.0,-118.11079,33.836624,1.0,1139.0,6037.0,0100,40775.0
12541043,2015.0,0.0,96238.0,60375750.0,1.0,616.0,261.0,3101.0,205000.0,-118.158745,33.78648,1.0,3142.0,6037.0,0100,40500.0
12568936,2015.0,0.0,96244.0,60375724.0,3.0,1104.0,261.0,3101.0,87595.0,-118.212685,33.812744,2.0,1200.0,6037.0,0100,50116.0
12573972,2015.0,0.0,96230.0,60375430.0,2.0,1134.0,266.0,3101.0,235720.0,-118.261,33.8677,3.0,3099.0,6037.0,010C,164470.0
12665795,2015.0,0.0,96123.0,60376212.0,3.0,1926.0,266.0,3101.0,832000.0,-118.387,33.8306,3.0,10615.0,6037.0,010C,178000.0
12745248,2015.0,0.0,96193.0,60375520.0,2.0,811.0,261.0,3101.0,37482.0,-118.10154,33.904842,1.0,778.0,6037.0,0100,19762.0
12810437,2015.0,0.0,96489.0,60374090.0,4.0,2358.0,261.0,3101.0,375041.0,-117.9705,33.98389,2.0,4623.0,6037.0,0100,222573.0
12814072,2015.0,0.0,96489.0,60374090.0,3.0,2118.0,261.0,3101.0,211231.0,-117.93239,33.996704,2.0,2758.0,6037.0,0101,118292.0
12816493,2015.0,0.0,96488.0,60374070.0,4.0,1497.0,261.0,3101.0,294653.0,-117.95356,34.0372,2.0,3662.0,6037.0,0100,159863.0
12922341,2015.0,0.0,96475.0,60374036.0,3.0,1844.0,261.0,3101.0,132433.0,-117.85915,34.09068,2.0,1870.0,6037.0,0101,68429.0
12924175,2015.0,0.0,96474.0,60374036.0,4.0,1470.0,261.0,3101.0,392150.0,-117.88387,34.09305,2.0,4924.0,6037.0,0101,175937.0
12936032,2015.0,0.0,96524.0,60374064.0,3.0,1130.0,261.0,3101.0,261274.0,-117.89332,34.072887,2.0,3349.0,6037.0,0100,60511.0
12939280,2015.0,0.0,96523.0,60374052.0,3.0,1557.0,261.0,3101.0,66368.0,-117.943115,34.07636,2.0,1040.0,6037.0,0101,51710.0
12951399,2015.0,0.0,96524.0,60374064.0,3.0,1830.0,261.0,3101.0,310993.0,-117.903725,34.060623,2.0,3731.0,6037.0,0100,201665.0
12958562,2015.0,0.0,96273.0,60374310.0,2.0,1228.0,261.0,3101.0,224156.0,-118.017944,34.15018,1.0,7001.0,6037.0,0100,79450.0
12998950,2015.0,0.0,96267.0,60374316.0,3.0,1117.0,261.0,3101.0,57471.0,-118.02405,34.10667,1.0,1058.0,6037.0,0100,35876.0
13009739,2015.0,0.0,96517.0,60374320.0,3.0,1308.0,261.0,3101.0,618280.0,-118.05815,34.09392,2.0,7322.0,6037.0,0100,183138.0
13028442,2015.0,0.0,96464.0,60374040.0,4.0,1556.0,261.0,3101.0,340726.0,-117.88908,34.11535,2.0,4249.0,6037.0,0100,150112.0
13078676,2015.0,0.0,96522.0,60374036.0,3.0,1620.0,261.0,3101.0,565977.0,-117.859146,34.02188,2.0,6660.0,6037.0,0100,199018.0
13834529,2015.0,4.0,97006.0,60590750.0,4.0,2119.0,261.0,1286.0,445475.0,-117.89471,33.7613,3.0,5315.0,6059.0,122,263985.0
13836057,2015.0,6.0,97006.0,60590750.0,3.0,1277.0,261.0,1286.0,548165.0,-117.87316,33.77209,2.0,6480.0,6059.0,122,61689.0
13878498,2015.0,6.0,97024.0,60590864.0,3.0,1654.0,261.0,1286.0,229954.0,-117.91327,33.843346,2.0,2957.0,6059.0,122,63890.0
13902273,2015.0,6.0,96181.0,60591108.0,4.0,1560.0,261.0,1286.0,300727.0,-117.9911,33.888367,2.0,3615.0,6059.0,122,104299.0
13909416,2015.0,8.0,96180.0,60590868.0,4.0,2082.0,261.0,1286.0,353123.0,-117.98974,33.838905,2.0,4217.0,6059.0,122,203680.0
13951039,2015.0,8.0,96990.0,60590890.0,4.0,1932.0,261.0,1286.0,548641.0,-117.95653,33.75011,3.0,6547.0,6059.0,122,135795.0
13996152,2015.0,6.0,97023.0,60590876.0,3.0,1126.0,261.0,1286.0,231927.0,-117.95341,33.80368,1.0,2901.0,6059.0,122,67226.0
14018334,2015.0,7.0,97021.0,60590876.0,4.0,1333.0,261.0,1286.0,65535.0,-117.89869,33.79352,2.0,1089.0,6059.0,122,44052.0
14045170,2015.0,8.0,96964.0,60590990.0,4.0,2154.0,261.0,1286.0,87113.0,-117.96689,33.650227,2.0,1231.0,6059.0,122,60062.0
14093167,2015.0,7.0,96990.0,60591000.0,3.0,2053.0,261.0,1286.0,438815.0,-118.0351,33.76898,2.0,5379.0,6059.0,122,150782.0
14094661,2015.0,7.0,97052.0,60591100.0,3.0,1547.0,261.0,1286.0,185645.0,-118.033,33.77878,3.0,2543.0,6059.0,122,114968.0
14105561,2015.0,7.0,97024.0,60590864.0,3.0,1576.0,261.0,1286.0,451091.0,-117.894775,33.82189,2.0,5471.0,6059.0,122,68443.0
14145453,2015.0,6.0,97043.0,60590016.0,3.0,2841.0,261.0,1286.0,687011.0,-117.93096,33.908447,2.0,7826.0,6059.0,122,391987.0
14178420,2015.0,7.0,97068.0,60590116.0,3.0,1968.0,261.0,1286.0,68867.0,-117.85764,33.88678,2.0,1311.0,6059.0,122,46256.0
14186112,2015.0,6.0,97026.0,60590220.0,3.0,1373.0,261.0,1286.0,261139.0,-117.79726,33.869488,2.0,3150.0,6059.0,122,100355.0
14200522,2015.0,0.0,97079.0,60590220.0,4.0,2800.0,261.0,1286.0,510122.0,-117.73989,33.889233,2.0,6313.0,6059.0,122,306052.0
14214134,2015.0,8.0,97026.0,60590220.0,4.0,2319.0,261.0,1286.0,598803.0,-117.80526,33.839645,2.0,6554.0,6059.0,122,224010.0
14307810,2015.0,8.0,96948.0,60590524.0,4.0,2658.0,261.0,1286.0,745971.0,-117.8073,33.67284,3.0,7784.0,6059.0,122,296759.0
14311267,2015.0,6.0,96947.0,60590628.0,3.0,1398.0,261.0,1286.0,463266.0,-117.79671,33.662506,2.0,4821.0,6059.0,122,111576.0
14319463,2015.0,8.0,96940.0,60590628.0,4.0,2015.0,261.0,1286.0,230411.0,-117.820465,33.642735,2.0,2403.0,6059.0,122,80431.0
14491846,2015.0,4.0,96995.0,60590320.0,3.0,1300.0,261.0,1286.0,563000.0,-117.660835,33.62225,2.0,6128.0,6059.0,122,115570.0
14630633,2015.0,5.0,97025.0,60590864.0,2.0,1020.0,266.0,1286.0,202057.0,-117.8695,33.845615,1.0,2494.0,6059.0,34,78057.0
14665923,2015.0,0.0,96961.0,60590424.0,2.0,1264.0,266.0,1286.0,586488.0,-117.69258,33.470745,2.0,6888.0,6059.0,1,116462.0
14677062,2015.0,6.0,96963.0,60590628.0,3.0,1902.0,266.0,1286.0,545536.0,-117.73835,33.613094,2.0,5721.0,6059.0,34,149632.0
14732179,2015.0,0.0,96996.0,60590320.0,2.0,1264.0,266.0,1286.0,221283.0,-117.64968,33.57823,2.0,2198.0,6059.0,34,125037.0
14743737,2015.0,0.0,96943.0,60590524.0,3.0,1345.0,266.0,1286.0,555000.0,-117.81241,33.689426,2.0,6448.0,6059.0,34,168992.0
14761566,2015.0,0.0,96951.0,60590628.0,2.0,2046.0,261.0,1286.0,335684.0,-117.8429,33.635975,2.0,3476.0,6059.0,122,254627.0
11489376,2015.0,0.0,96124.0,60376204.0,4.0,2962.0,266.0,3101.0,1000000.0,-118.36919,33.874462,3.0,12027.0,6037.0,010C,416500.0
14182382,2015.0,0.0,97068.0,60590116.0,4.0,3116.0,261.0,1286.0,577513.0,-117.84405,33.873085,3.0,7183.0,6059.0,122,398864.0
11570048,2015.0,0.0,96030.0,60372644.0,3.0,1954.0,266.0,3101.0,876553.0,-118.467,34.0512,3.0,12778.0,6037.0,010C,352465.0
17241580,2015.0,10.0,97118.0,61110076.0,5.0,3178.0,261.0,2061.0,773374.0,-118.78233,34.242805,4.0,8711.0,6111.0,1111,386687.0
11794117,2015.0,0.0,95993.0,60372060.0,1.0,874.0,266.0,3101.0,251868.0,-118.238,34.048,1.0,3135.0,6037.0,010E,104510.0
14598767,2015.0,0.0,97051.0,60590890.0,3.0,2008.0,266.0,1286.0,415304.0,-117.986565,33.773304,3.0,5254.0,6059.0,1,311973.0
14737742,2015.0,0.0,97068.0,60590220.0,4.0,2729.0,266.0,1286.0,699900.0,-117.819405,33.870483,4.0,8299.0,6059.0,1,390659.0
14029741,2015.0,7.0,96990.0,60590990.0,4.0,1390.0,261.0,1286.0,211249.0,-117.96819,33.732723,2.0,2849.0,6059.0,122,103960.0
11789391,2015.0,0.0,96007.0,60372080.0,0.0,0.0,248.0,3101.0,2000.0,-118.257034,34.058025,0.0,0.0,6037.0,040V,0.0
13133991,2015.0,0.0,96473.0,60374056.0,0.0,1060.0,263.0,3101.0,0.0,-117.90913,34.098515,0.0,308.0,6037.0,070P,0.0
76914191,2014.0,0.0,96446.0,60371252.0,0.0,0.0,260.0,3101.0,390080.0,-118.37711,34.165207,0.0,5717.0,6037.0,100V,5250.0
17078233,2015.0,8.0,97083.0,61110020.0,3.0,3641.0,261.0,2061.0,876854.0,-119.25767,34.28034,3.0,9207.0,6111.0,1110,411855.0
17078348,2015.0,6.0,97083.0,61110020.0,2.0,1567.0,261.0,2061.0,347828.0,-119.26123,34.276455,1.0,3684.0,6111.0,1110,79278.0
17117622,2015.0,6.0,97107.0,61110030.0,3.0,1092.0,261.0,2061.0,53979.0,-119.188446,34.221775,2.0,618.0,6111.0,1111,40768.0
17128954,2015.0,6.0,97091.0,61110052.0,3.0,1328.0,261.0,2061.0,109908.0,-118.992615,34.21611,2.0,1177.0,6111.0,1111,68723.0
17143462,2015.0,9.0,97091.0,61110052.0,4.0,2767.0,261.0,2061.0,492606.0,-119.00696,34.225246,3.0,5272.0,6111.0,1111,318453.0
17170965,2015.0,0.0,97109.0,61110044.0,0.0,2344.0,247.0,2061.0,509989.0,-119.19847,34.15216,0.0,5920.0,6111.0,1321,178496.0
17201268,2015.0,6.0,97097.0,61110076.0,3.0,1307.0,261.0,2061.0,265690.0,-118.87893,34.27171,2.0,2932.0,6111.0,1111,159418.0
17261392,2015.0,7.0,97116.0,61110084.0,4.0,1756.0,261.0,2061.0,67224.0,-118.6682,34.277332,2.0,1076.0,6111.0,1111,51971.0
17274232,2015.0,4.0,96383.0,61110070.0,2.0,990.0,261.0,2061.0,253843.0,-118.8651,34.184418,1.0,2661.0,6111.0,1110,152365.0
17294775,2015.0,8.0,96384.0,61110060.0,4.0,2449.0,261.0,2061.0,846530.0,-118.83778,34.14255,2.0,9562.0,6111.0,1111,423265.0
10733352,2015.0,0.0,96389.0,60371372.0,5.0,2955.0,261.0,3101.0,512412.0,-118.62407,34.169605,3.0,6399.0,6037.0,0101,317315.0
10739461,2015.0,0.0,96336.0,60378004.0,4.0,2759.0,261.0,3101.0,810883.0,-118.71189,34.144344,3.0,10826.0,6037.0,0100,327617.0
10756364,2015.0,0.0,96337.0,60378000.0,3.0,1883.0,261.0,3101.0,562509.0,-118.64578,34.132336,3.0,6622.0,6037.0,0101,117727.0
10782931,2015.0,0.0,96364.0,60371332.0,3.0,1671.0,261.0,3101.0,341118.0,-118.545456,34.185413,2.0,4289.0,6037.0,0100,76431.0
10809786,2015.0,0.0,96387.0,60371376.0,3.0,1508.0,261.0,3101.0,277817.0,-118.60811,34.15382,3.0,3484.0,6037.0,0101,112508.0
10825703,2015.0,0.0,96411.0,60371204.0,3.0,1286.0,266.0,3101.0,180679.0,-118.429,34.2138,3.0,2214.0,6037.0,012C,144547.0
10838201,2015.0,0.0,96415.0,60371276.0,3.0,1227.0,261.0,3101.0,230621.0,-118.48472,34.187843,1.0,2926.0,6037.0,0100,96543.0
10878162,2015.0,0.0,96450.0,60371220.0,3.0,1008.0,261.0,3101.0,157178.0,-118.37847,34.211235,1.0,2025.0,6037.0,0100,87805.0
10918290,2015.0,0.0,96449.0,60371440.0,3.0,2164.0,261.0,3101.0,846287.0,-118.417366,34.144993,3.0,10347.0,6037.0,0100,317576.0
10932767,2015.0,0.0,96447.0,60371430.0,4.0,4149.0,261.0,3101.0,1718000.0,-118.35541,34.151085,5.0,27897.0,6037.0,0101,498400.0
10937243,2015.0,0.0,96437.0,60373110.0,2.0,874.0,261.0,3101.0,315323.0,-118.34536,34.17816,1.0,3511.0,6037.0,0100,126127.0
10952447,2015.0,0.0,96436.0,60373108.0,4.0,2713.0,261.0,3101.0,622053.0,-118.320305,34.197956,4.0,11885.0,6037.0,0100,258338.0
10953922,2015.0,0.0,96436.0,60373100.0,4.0,1450.0,261.0,3101.0,91164.0,-118.330956,34.20796,2.0,1125.0,6037.0,0100,62829.0
10957714,2015.0,0.0,96437.0,60373110.0,2.0,884.0,261.0,3101.0,281457.0,-118.3352,34.17398,1.0,3214.0,6037.0,0100,56288.0
10958097,2015.0,0.0,96437.0,60373116.0,4.0,1581.0,246.0,3101.0,64124.0,-118.33594,34.16368,2.0,837.0,6037.0,0200,35385.0
10985300,2015.0,0.0,96361.0,60371044.0,3.0,1797.0,261.0,3101.0,396000.0,-118.414215,34.27929,1.0,5166.0,6037.0,0100,117000.0
10986292,2015.0,0.0,96361.0,60371050.0,2.0,1069.0,261.0,3101.0,34015.0,-118.41173,34.27253,1.0,603.0,6037.0,0100,26087.0
10986461,2015.0,0.0,96361.0,60371040.0,3.0,1096.0,266.0,3101.0,164467.0,-118.41,34.2744,2.0,2091.0,6037.0,010C,131575.0
10996552,2015.0,0.0,96284.0,60371012.0,3.0,1518.0,261.0,3101.0,329205.0,-118.295784,34.26082,2.0,4077.0,6037.0,0100,100642.0
11022876,2015.0,0.0,96361.0,60371050.0,3.0,1095.0,261.0,3101.0,164309.0,-118.41838,34.25792,1.0,2037.0,6037.0,0100,114285.0
11074311,2015.0,0.0,96356.0,60371110.0,3.0,1530.0,261.0,3101.0,270907.0,-118.52843,34.268497,2.0,5825.0,6037.0,0101,121216.0
11087251,2015.0,0.0,96346.0,60371132.0,3.0,1486.0,266.0,3101.0,157011.0,-118.601,34.2527,3.0,2025.0,6037.0,010C,125441.0
11105058,2015.0,0.0,96374.0,60379200.0,3.0,920.0,261.0,3101.0,42173.0,-118.46789,34.421104,1.0,990.0,6037.0,0100,27921.0
11128418,2015.0,0.0,96356.0,60371084.0,3.0,2143.0,261.0,3101.0,158515.0,-118.560295,34.28864,2.0,2176.0,6037.0,0100,118927.0
11205913,2015.0,0.0,97328.0,60379108.0,3.0,1391.0,261.0,3101.0,147011.0,-118.06464,34.56873,2.0,2604.0,6037.0,0100,113225.0
11248508,2015.0,0.0,97318.0,60379000.0,3.0,1327.0,261.0,3101.0,120498.0,-117.84008,34.620823,2.0,1618.0,6037.0,0100,90376.0
11294624,2015.0,0.0,97318.0,60379010.0,3.0,1661.0,261.0,3101.0,108395.0,-118.11901,34.702106,3.0,2740.0,6037.0,0100,86723.0
11394361,2015.0,0.0,96024.0,60372350.0,2.0,2014.0,261.0,3101.0,334053.0,-118.321,33.973015,2.0,4290.0,6037.0,0100,123578.0
11411114,2015.0,0.0,96137.0,60376010.0,3.0,1549.0,261.0,3101.0,56259.0,-118.31933,33.94874,2.0,1076.0,6037.0,0100,30989.0
11421987,2015.0,0.0,96107.0,60376024.0,6.0,3114.0,247.0,3101.0,354445.0,-118.34492,33.904903,3.0,4990.0,6037.0,0300,200904.0
11436674,2015.0,0.0,96107.0,60376036.0,3.0,1077.0,261.0,3101.0,409842.0,-118.339134,33.897484,2.0,5225.0,6037.0,0100,111784.0
11444093,2015.0,0.0,96124.0,60376210.0,3.0,1628.0,266.0,3101.0,373568.0,-118.36,33.8703,3.0,4573.0,6037.0,010C,202691.0
11447422,2015.0,0.0,96162.0,60376504.0,4.0,1623.0,261.0,3101.0,270059.0,-118.338,33.868305,2.0,3264.0,6037.0,0100,121443.0
